Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Dir (10s deg),Wind Spd (km/h),Visibility (km),Stn Press (kPa),Wind Chill,dtHours,sinTime,sinDay,year,Snow,Clear,Cloudy,Hail,Drizzle,Fog,Rain,Haze,Thunder
-5.9,-8.0,85.0,25.0,18.0,14.5,99.62,-12.0,1.0,0.9659258262890684,-0.3049212246562894,2013,1,0,0,0,0,0,0,0,0
-8.2,-10.8,82.0,36.0,31.0,1.6,99.87,-17.0,2.0,0.7071067811865476,-0.3049212246562894,2013,1,0,0,0,0,0,0,0,0
-9.2,-12.2,79.0,35.0,22.0,4.8,100.05,-17.0,1.0,0.4999999999999999,-0.3049212246562894,2013,1,0,0,0,0,0,0,0,0
-8.5,-16.0,55.0,34.0,21.0,24.1,100.14,-16.0,3.0,-0.2588190451025208,-0.3049212246562894,2013,0,0,1,0,0,0,0,0,0
-10.1,-17.1,57.0,36.0,17.0,24.1,100.39,-17.0,3.0,-0.8660254037844385,-0.3049212246562894,2013,0,0,1,0,0,0,0,0,0
-11.3,-17.8,59.0,36.0,17.0,24.1,100.6,-19.0,3.0,-0.9659258262890684,-0.3049212246562894,2013,0,0,1,0,0,0,0,0,0
-12.1,-18.2,61.0,1.0,23.0,24.1,100.77,-21.0,3.0,-0.5000000000000004,-0.3049212246562894,2013,0,0,1,0,0,0,0,0,0
-12.7,-18.4,63.0,7.0,12.0,24.1,100.91,-19.0,3.0,0.2588190451025207,-0.2884824328806098,2013,0,0,1,0,0,0,0,0,0
-13.4,-19.6,60.0,1.0,15.0,24.1,100.91,-21.0,3.0,0.8660254037844386,-0.2884824328806098,2013,0,0,1,0,0,0,0,0,0
-13.6,-18.3,68.0,5.0,15.0,16.1,100.83,-21.0,2.0,1.0,-0.2884824328806098,2013,1,0,0,0,0,0,0,0,0
-14.1,-17.9,73.0,5.0,17.0,4.8,100.86,-22.0,1.0,0.9659258262890684,-0.2884824328806098,2013,1,0,0,0,0,0,0,0,0
-14.4,-18.2,73.0,5.0,15.0,4.8,100.88,-22.0,1.0,0.8660254037844387,-0.2884824328806098,2013,1,0,0,0,0,0,0,0,0
-14.4,-17.9,75.0,4.0,23.0,6.4,100.82,-24.0,1.0,0.7071067811865476,-0.2884824328806098,2013,1,0,0,0,0,0,0,0,0
-13.9,-17.4,75.0,5.0,20.0,6.4,100.77,-23.0,1.0,0.4999999999999999,-0.2884824328806098,2013,1,0,0,0,0,0,0,0,0
-13.4,-16.3,79.0,6.0,23.0,2.4,100.68,-23.0,1.0,0.258819045102521,-0.2884824328806098,2013,1,0,0,0,0,0,0,0,0
-12.6,-15.2,81.0,5.0,26.0,1.2,100.51,-22.0,1.0,1.2246467991473532e-16,-0.2884824328806098,2013,1,0,0,0,0,0,0,0,0
-11.7,-14.2,82.0,5.0,19.0,1.2,100.3,-20.0,1.0,-0.2588190451025208,-0.2884824328806098,2013,1,0,0,0,0,0,0,0,0
-11.7,-14.3,81.0,6.0,24.0,1.2,100.12,-21.0,1.0,-0.4999999999999997,-0.2884824328806098,2013,1,0,0,0,0,0,0,0,0
-11.7,-14.5,80.0,6.0,26.0,2.8,99.98,-21.0,1.0,-0.7071067811865471,-0.2884824328806098,2013,1,0,0,0,0,0,0,0,0
-11.7,-14.5,80.0,5.0,22.0,4.8,99.88,-20.0,1.0,-0.8660254037844385,-0.2884824328806098,2013,1,0,0,0,0,0,0,0,0
-11.7,-14.6,79.0,5.0,27.0,6.4,99.75,-21.0,1.0,-0.9659258262890684,-0.2884824328806098,2013,1,0,0,0,0,0,0,0,0
-12.0,-14.6,81.0,5.0,20.0,2.0,99.62,-20.0,1.0,-1.0,-0.2884824328806098,2013,1,0,0,0,0,0,0,0,0
-12.0,-14.2,84.0,4.0,20.0,2.8,99.5,-20.0,1.0,-0.9659258262890684,-0.2884824328806098,2013,1,0,0,0,0,0,0,0,0
-11.6,-13.8,84.0,4.0,22.0,2.8,99.35,-20.0,1.0,-0.8660254037844386,-0.2884824328806098,2013,1,0,0,0,0,0,0,0,0
-11.4,-13.7,83.0,4.0,20.0,2.8,99.2,-20.0,1.0,-0.7071067811865477,-0.2884824328806098,2013,1,0,0,0,0,0,0,0,0
-11.2,-13.2,85.0,3.0,22.0,1.6,99.04,-20.0,1.0,-0.5000000000000004,-0.2884824328806098,2013,1,0,0,0,0,0,0,0,0
-11.7,-13.6,86.0,1.0,23.0,1.2,98.92,-21.0,1.0,-0.2588190451025215,-0.2884824328806098,2013,1,0,0,0,0,0,0,0,0
-11.5,-13.4,86.0,1.0,22.0,2.4,98.81,-20.0,1.0,0.0,-0.2719581575341052,2013,1,0,0,0,0,0,0,0,0
-12.3,-14.5,84.0,35.0,22.0,3.2,98.65,-21.0,1.0,0.2588190451025207,-0.2719581575341052,2013,1,0,0,0,0,0,0,0,0
-12.4,-14.6,84.0,36.0,22.0,3.2,98.57,-21.0,1.0,0.4999999999999999,-0.2719581575341052,2013,1,0,0,0,0,0,0,0,0
-12.9,-15.2,83.0,34.0,25.0,4.0,98.58,-22.0,1.0,0.7071067811865476,-0.2719581575341052,2013,1,0,0,0,0,0,0,0,0
-13.4,-16.0,81.0,34.0,26.0,19.3,98.54,-23.0,1.0,0.8660254037844386,-0.2719581575341052,2013,1,0,0,0,0,0,0,0,0
-13.0,-16.2,77.0,34.0,30.0,24.1,98.57,-23.0,1.0,0.9659258262890684,-0.2719581575341052,2013,1,0,0,0,0,0,0,0,0
-12.3,-15.7,76.0,35.0,17.0,24.1,98.57,-20.0,1.0,1.0,-0.2719581575341052,2013,1,0,0,0,0,0,0,0,0
-12.4,-15.5,78.0,32.0,21.0,24.1,98.64,-21.0,1.0,0.9659258262890684,-0.2719581575341052,2013,1,0,0,0,0,0,0,0,0
-10.9,-14.3,76.0,32.0,7.0,16.1,98.7,-15.0,3.0,0.4999999999999999,-0.2719581575341052,2013,0,0,1,0,0,0,0,0,0
-9.9,-12.6,81.0,24.0,3.0,9.7,98.63,-12.0,1.0,0.258819045102521,-0.2719581575341052,2013,1,0,0,0,0,0,0,0,0
-6.8,-11.2,71.0,24.0,13.0,24.1,98.53,-12.0,2.0,-0.2588190451025208,-0.2719581575341052,2013,0,0,1,0,0,0,0,0,0
-5.6,-8.2,82.0,22.0,15.0,6.4,98.47,-11.0,3.0,-0.8660254037844385,-0.2719581575341052,2013,1,0,0,0,0,0,0,0,0
-5.6,-9.2,76.0,26.0,36.0,11.3,98.51,-14.0,2.0,-1.0,-0.2719581575341052,2013,1,0,0,0,0,0,0,0,0
-6.0,-10.1,73.0,26.0,36.0,16.1,98.59,-15.0,1.0,-0.9659258262890684,-0.2719581575341052,2013,1,0,0,0,0,0,0,0,0
-6.5,-10.4,74.0,26.0,40.0,24.1,98.63,-16.0,1.0,-0.8660254037844386,-0.2719581575341052,2013,1,0,0,0,0,0,0,0,0
-7.0,-10.9,74.0,25.0,45.0,24.1,98.71,-17.0,1.0,-0.7071067811865477,-0.2719581575341052,2013,1,0,0,0,0,0,0,0,0
-7.2,-10.9,75.0,28.0,30.0,24.1,98.84,-16.0,1.0,-0.5000000000000004,-0.2719581575341052,2013,1,0,0,0,0,0,0,0,0
-7.4,-10.0,82.0,28.0,24.0,9.7,98.96,-15.0,1.0,-0.2588190451025215,-0.2719581575341052,2013,1,0,0,0,0,0,0,0,0
-9.0,-10.6,88.0,1.0,14.0,1.6,99.06,-15.0,1.0,0.0,-0.2553532951161881,2013,1,0,0,0,0,0,0,0,0
-10.9,-12.8,86.0,36.0,21.0,2.8,99.12,-19.0,1.0,0.2588190451025207,-0.2553532951161881,2013,1,0,0,0,0,0,0,0,0
-16.0,-19.3,76.0,33.0,12.0,24.1,99.34,-23.0,3.0,0.8660254037844386,-0.2553532951161881,2013,0,1,0,0,0,0,0,0,0
-15.8,-19.0,77.0,32.0,10.0,4.8,99.46,-22.0,2.0,1.0,-0.2553532951161881,2013,1,0,0,0,0,0,0,0,0
-15.7,-18.7,78.0,2.0,12.0,9.7,99.5,-23.0,1.0,0.9659258262890684,-0.2553532951161881,2013,1,0,0,0,0,0,0,0,0
-13.5,-17.9,70.0,34.0,12.0,24.1,99.79,-20.0,3.0,0.4999999999999999,-0.2553532951161881,2013,0,1,0,0,0,0,0,0,0
-8.9,-16.2,56.0,31.0,9.0,24.1,99.83,-14.0,3.0,-0.2588190451025208,-0.2553532951161881,2013,0,1,0,0,0,0,0,0,0
-9.4,-16.2,58.0,29.0,13.0,24.1,99.9,-15.0,3.0,-0.8660254037844385,-0.2553532951161881,2013,0,1,0,0,0,0,0,0,0
-10.9,-15.7,68.0,30.0,8.0,24.1,100.02,-16.0,3.0,-0.9659258262890684,-0.2553532951161881,2013,0,1,0,0,0,0,0,0,0
-12.8,-16.4,75.0,4.0,10.0,24.1,99.93,-19.0,3.0,-0.5000000000000004,-0.2553532951161881,2013,0,1,0,0,0,0,0,0,0
-14.2,-16.8,81.0,3.0,8.0,16.1,99.78,-19.0,3.0,0.2588190451025207,-0.2386727660059499,2013,1,0,0,0,0,0,0,0,0
-13.4,-15.4,85.0,3.0,9.0,12.9,99.7,-19.0,1.0,0.4999999999999999,-0.2386727660059499,2013,1,0,0,0,0,0,0,0,0
-10.5,-12.3,87.0,5.0,13.0,12.9,99.6,-17.0,1.0,0.7071067811865476,-0.2386727660059499,2013,1,0,0,0,0,0,0,0,0
-10.2,-12.0,87.0,5.0,17.0,19.3,99.5,-17.0,1.0,0.8660254037844386,-0.2386727660059499,2013,1,0,0,0,0,0,0,0,0
-10.3,-12.1,87.0,6.0,17.0,12.9,99.42,-18.0,1.0,0.9659258262890684,-0.2386727660059499,2013,1,0,0,0,0,0,0,0,0
-10.2,-12.0,87.0,7.0,18.0,4.0,99.33,-18.0,1.0,1.0,-0.2386727660059499,2013,1,0,0,0,0,0,0,0,0
-9.7,-11.6,86.0,6.0,11.0,6.4,99.3,-15.0,1.0,0.9659258262890684,-0.2386727660059499,2013,1,0,0,0,0,0,0,0,0
-9.2,-10.8,88.0,2.0,10.0,4.0,99.26,-14.0,1.0,0.8660254037844387,-0.2386727660059499,2013,1,0,0,0,0,0,0,0,0
-8.9,-10.7,87.0,2.0,13.0,3.2,99.26,-15.0,1.0,0.7071067811865476,-0.2386727660059499,2013,1,0,0,0,0,0,0,0,0
-8.9,-11.0,85.0,36.0,16.0,2.4,99.3,-16.0,1.0,0.4999999999999999,-0.2386727660059499,2013,1,0,0,0,0,0,0,0,0
-10.0,-12.4,83.0,31.0,17.0,2.8,99.29,-17.0,1.0,0.258819045102521,-0.2386727660059499,2013,1,0,0,0,0,0,0,0,0
-9.3,-12.0,81.0,27.0,12.0,6.4,99.26,-15.0,1.0,1.2246467991473532e-16,-0.2386727660059499,2013,1,0,0,0,0,0,0,0,0
-7.7,-11.2,76.0,30.0,3.0,16.1,99.19,-9.0,1.0,-0.2588190451025208,-0.2386727660059499,2013,1,0,0,0,0,0,0,0,0
-4.5,-8.3,75.0,22.0,11.0,16.1,99.15,-9.0,3.0,-0.8660254037844385,-0.2386727660059499,2013,0,0,1,0,0,0,0,0,0
-4.9,-7.0,85.0,22.0,11.0,6.4,99.18,-9.0,1.0,-0.9659258262890684,-0.2386727660059499,2013,1,0,0,0,0,0,0,0,0
-5.9,-7.6,88.0,9.0,5.0,9.7,99.17,-8.0,1.0,-1.0,-0.2386727660059499,2013,1,0,0,0,0,0,0,0,0
-4.9,-7.0,85.0,12.0,4.0,12.9,99.18,-7.0,1.0,-0.9659258262890684,-0.2386727660059499,2013,1,0,0,0,0,0,0,0,0
-4.6,-6.6,86.0,11.0,3.0,16.1,99.21,-6.0,2.0,-0.7071067811865477,-0.2386727660059499,2013,1,0,0,0,0,0,0,0,0
-4.4,-6.4,86.0,21.0,4.0,16.1,99.22,-6.0,1.0,-0.5000000000000004,-0.2386727660059499,2013,1,0,0,0,0,0,0,0,0
-4.5,-6.2,88.0,16.0,4.0,16.1,99.22,-6.0,1.0,-0.2588190451025215,-0.2386727660059499,2013,1,0,0,0,0,0,0,0,0
-4.4,-6.7,84.0,23.0,10.0,19.3,99.19,-9.0,2.0,0.2588190451025207,-0.2219215130041667,2013,0,0,1,0,0,0,0,0,0
-4.2,-6.2,86.0,25.0,18.0,16.1,99.22,-10.0,2.0,0.7071067811865476,-0.2219215130041667,2013,1,0,0,0,0,0,0,0,0
-4.0,-6.2,85.0,25.0,13.0,16.1,99.25,-9.0,1.0,0.8660254037844386,-0.2219215130041667,2013,1,0,0,0,0,0,0,0,0
-5.4,-7.7,84.0,24.0,17.0,16.1,99.39,-11.0,3.0,0.9659258262890684,-0.2219215130041667,2013,0,0,1,0,0,0,0,0,0
-3.2,-6.3,79.0,25.0,20.0,16.1,99.46,-9.0,3.0,0.4999999999999999,-0.2219215130041667,2013,0,0,1,0,0,0,0,0,0
-0.9,-5.1,73.0,27.0,33.0,19.3,99.4,-8.0,3.0,-0.2588190451025208,-0.2219215130041667,2013,0,0,1,0,0,0,0,0,0
-1.7,-7.2,66.0,26.0,28.0,24.1,99.53,-8.0,3.0,-0.8660254037844385,-0.2219215130041667,2013,0,0,1,0,0,0,0,0,0
-1.8,-6.2,72.0,23.0,13.0,24.1,99.59,-6.0,3.0,-0.9659258262890684,-0.2219215130041667,2013,0,0,1,0,0,0,0,0,0
-2.4,-6.4,74.0,22.0,15.0,24.1,99.49,-7.0,3.0,-0.5000000000000004,-0.2219215130041667,2013,0,0,1,0,0,0,0,0,0
-2.1,-6.0,75.0,17.0,14.0,24.1,99.22,-7.0,3.0,0.2588190451025207,-0.2051044998686192,2013,0,0,1,0,0,0,0,0,0
-3.0,-7.2,73.0,20.0,10.0,24.1,99.05,-7.0,3.0,0.8660254037844386,-0.2051044998686192,2013,0,0,1,0,0,0,0,0,0
-2.7,-6.5,75.0,22.0,14.0,24.1,99.03,-8.0,3.0,0.9659258262890684,-0.2051044998686192,2013,0,0,1,0,0,0,0,0,0
-0.7,-5.9,68.0,23.0,16.0,24.1,99.21,-5.0,3.0,0.4999999999999999,-0.2051044998686192,2013,0,0,1,0,0,0,0,0,0
0.0,-0.7,95.0,5.0,6.0,3.2,99.38,-2.0,15.0,0.2588190451025207,-0.1882267098432439,2013,1,0,0,1,0,0,0,0,0
-0.1,-0.8,95.0,5.0,8.0,4.0,99.33,-3.0,1.0,0.4999999999999999,-0.1882267098432439,2013,1,0,0,1,0,0,0,0,0
0.0,-0.6,96.0,7.0,4.0,4.0,99.28,-1.0,1.0,0.7071067811865476,-0.1882267098432439,2013,1,0,0,1,0,0,0,0,0
0.0,-0.6,96.0,3.0,7.0,4.0,99.21,-2.0,1.0,0.8660254037844386,-0.1882267098432439,2013,1,0,0,1,0,0,0,0,0
0.0,-0.7,95.0,35.0,15.0,2.8,99.05,-4.0,6.0,0.4999999999999999,-0.1882267098432439,2013,0,0,0,0,1,1,0,0,0
0.0,-0.7,95.0,36.0,17.0,6.4,99.07,-5.0,1.0,0.258819045102521,-0.1882267098432439,2013,0,0,0,0,0,1,1,0,0
0.0,-0.9,94.0,36.0,10.0,8.1,98.9,-3.0,4.0,-0.7071067811865471,-0.1882267098432439,2013,0,0,0,0,0,1,0,0,0
0.0,-0.7,95.0,4.0,7.0,6.4,99.03,-2.0,4.0,-0.9659258262890684,-0.1882267098432439,2013,0,0,0,0,0,1,1,0,0
-0.2,-1.1,94.0,7.0,10.0,6.4,98.96,-4.0,1.0,-0.8660254037844386,-0.1882267098432439,2013,0,0,0,0,1,1,0,0,0
-0.5,-1.2,95.0,8.0,14.0,6.4,98.83,-5.0,1.0,-0.7071067811865477,-0.1882267098432439,2013,0,0,0,0,0,1,1,0,0
-0.4,-1.1,95.0,8.0,10.0,6.4,98.86,-4.0,1.0,-0.5000000000000004,-0.1882267098432439,2013,0,0,0,0,0,1,1,0,0
-0.3,-1.0,95.0,8.0,12.0,6.4,98.82,-4.0,1.0,-0.2588190451025215,-0.1882267098432439,2013,0,0,0,0,0,1,1,0,0
-0.3,-0.9,96.0,9.0,6.0,4.8,98.79,-2.0,1.0,0.0,-0.1712931441814778,2013,0,0,0,0,1,1,0,0,0
-0.2,-0.8,96.0,7.0,10.0,4.8,98.71,-4.0,1.0,0.2588190451025207,-0.1712931441814778,2013,0,0,0,0,1,1,0,0,0
-0.2,-0.6,97.0,6.0,9.0,4.8,98.68,-3.0,1.0,0.4999999999999999,-0.1712931441814778,2013,0,0,0,0,1,1,0,0,0
-0.1,-0.5,97.0,7.0,7.0,8.1,98.66,-3.0,1.0,0.7071067811865476,-0.1712931441814778,2013,0,0,0,0,0,1,1,0,0
-0.3,-0.9,96.0,4.0,9.0,8.1,98.65,-3.0,1.0,0.8660254037844386,-0.1712931441814778,2013,0,0,0,0,0,1,1,0,0
-0.1,-0.7,96.0,1.0,7.0,9.7,98.63,-3.0,1.0,0.9659258262890684,-0.1712931441814778,2013,0,0,0,0,0,1,1,0,0
-0.2,-0.8,96.0,1.0,8.0,6.4,98.68,-3.0,1.0,1.0,-0.1712931441814778,2013,0,0,0,0,1,1,0,0,0
-0.1,-0.8,95.0,1.0,11.0,8.1,98.75,-4.0,1.0,0.9659258262890684,-0.1712931441814778,2013,0,0,0,0,1,1,0,0,0
0.0,-0.9,94.0,2.0,10.0,8.1,98.76,-3.0,1.0,0.8660254037844387,-0.1712931441814778,2013,0,0,0,0,0,1,0,0,0
0.0,-0.6,96.0,35.0,12.0,1.0,98.92,-4.0,2.0,0.4999999999999999,-0.1712931441814778,2013,0,0,0,0,0,1,0,0,0
-0.2,-0.6,97.0,35.0,16.0,8.1,99.04,-5.0,1.0,0.258819045102521,-0.1712931441814778,2013,0,0,0,0,0,1,1,0,0
-0.4,-1.7,91.0,36.0,16.0,9.7,98.94,-5.0,1.0,1.2246467991473532e-16,-0.1712931441814778,2013,0,0,0,0,0,1,1,0,0
-0.4,-1.7,91.0,35.0,15.0,9.7,98.94,-5.0,1.0,-0.2588190451025208,-0.1712931441814778,2013,0,0,0,0,0,1,1,0,0
-0.7,-2.1,90.0,1.0,19.0,16.1,98.92,-6.0,1.0,-0.4999999999999997,-0.1712931441814778,2013,0,0,0,0,0,0,1,0,0
-0.5,-1.8,91.0,36.0,15.0,8.1,98.98,-5.0,1.0,-0.7071067811865471,-0.1712931441814778,2013,0,0,0,0,0,1,1,0,0
-0.6,-1.7,92.0,1.0,17.0,8.1,99.09,-6.0,1.0,-0.8660254037844385,-0.1712931441814778,2013,0,0,0,0,0,1,1,0,0
-0.6,-1.9,91.0,2.0,15.0,8.1,99.11,-5.0,1.0,-0.9659258262890684,-0.1712931441814778,2013,0,0,0,0,0,1,1,0,0
-0.7,-2.0,91.0,3.0,17.0,9.7,99.11,-6.0,1.0,-1.0,-0.1712931441814778,2013,0,0,0,0,0,1,1,0,0
-0.6,-1.6,93.0,2.0,14.0,9.7,99.14,-5.0,1.0,-0.9659258262890684,-0.1712931441814778,2013,0,0,0,0,0,1,1,0,0
-0.6,-1.7,92.0,1.0,20.0,9.7,99.12,-6.0,1.0,-0.8660254037844386,-0.1712931441814778,2013,0,0,0,0,0,1,1,0,0
-0.6,-1.6,93.0,1.0,18.0,9.7,99.19,-6.0,1.0,-0.7071067811865477,-0.1712931441814778,2013,0,0,0,0,0,1,1,0,0
-0.7,-1.7,93.0,4.0,18.0,9.7,99.12,-6.0,1.0,-0.5000000000000004,-0.1712931441814778,2013,0,0,0,0,0,1,1,0,0
-1.0,-2.1,92.0,4.0,23.0,9.7,98.99,-7.0,1.0,-0.2588190451025215,-0.1712931441814778,2013,0,0,0,0,0,1,1,0,0
-1.0,-2.1,92.0,5.0,14.0,9.7,98.98,-5.0,1.0,0.0,-0.154308820664281,2013,0,0,0,0,0,1,1,0,0
-1.2,-2.2,93.0,4.0,19.0,9.7,98.73,-7.0,1.0,0.2588190451025207,-0.154308820664281,2013,0,0,0,0,0,1,1,0,0
-1.4,-2.4,93.0,4.0,15.0,9.7,98.63,-6.0,1.0,0.4999999999999999,-0.154308820664281,2013,0,0,0,0,0,1,1,0,0
-0.6,-1.9,91.0,5.0,18.0,9.7,98.63,-6.0,1.0,0.7071067811865476,-0.154308820664281,2013,0,0,0,0,0,1,1,0,0
-1.1,-2.2,92.0,6.0,11.0,19.3,98.4,-5.0,1.0,0.8660254037844386,-0.154308820664281,2013,0,0,0,0,1,0,0,0,0
-0.7,-2.0,91.0,7.0,11.0,16.1,98.54,-4.0,1.0,0.9659258262890684,-0.154308820664281,2013,0,0,0,0,1,0,0,0,0
-0.5,-1.5,93.0,6.0,10.0,9.7,98.56,-4.0,1.0,1.0,-0.154308820664281,2013,0,0,0,0,0,0,1,0,0
-0.4,-1.3,94.0,7.0,10.0,6.4,98.59,-4.0,1.0,0.9659258262890684,-0.154308820664281,2013,0,0,0,0,0,0,0,0,0
-1.2,-2.2,93.0,7.0,17.0,6.4,98.48,-6.0,1.0,0.8660254037844387,-0.154308820664281,2013,0,0,0,0,1,0,0,0,0
-1.8,-2.9,92.0,9.0,17.0,4.0,98.45,-7.0,1.0,0.7071067811865476,-0.154308820664281,2013,0,0,0,0,0,1,1,0,0
-2.2,-3.3,92.0,7.0,15.0,6.4,98.53,-7.0,1.0,0.4999999999999999,-0.154308820664281,2013,0,0,0,0,1,1,0,0,0
-2.3,-3.6,91.0,8.0,17.0,9.7,98.55,-8.0,1.0,0.258819045102521,-0.154308820664281,2013,0,0,0,0,1,0,0,0,0
-2.6,-3.7,92.0,8.0,10.0,6.4,98.41,-6.0,1.0,1.2246467991473532e-16,-0.154308820664281,2013,0,0,0,0,1,1,0,0,0
-2.4,-3.2,94.0,9.0,10.0,6.4,98.37,-6.0,1.0,-0.2588190451025208,-0.154308820664281,2013,0,0,0,0,1,1,0,0,0
-2.3,-3.1,94.0,11.0,13.0,4.0,98.46,-7.0,1.0,-0.4999999999999997,-0.154308820664281,2013,0,0,0,0,1,1,0,0,0
-2.1,-2.8,95.0,7.0,5.0,4.8,98.58,-4.0,1.0,-0.7071067811865471,-0.154308820664281,2013,0,0,0,0,0,1,0,0,0
-1.8,-2.4,96.0,3.0,6.0,3.2,98.71,-4.0,1.0,-0.8660254037844385,-0.154308820664281,2013,0,0,0,0,1,1,0,0,0
-1.1,-1.7,96.0,14.0,9.0,4.8,98.77,-4.0,1.0,-0.9659258262890684,-0.154308820664281,2013,0,0,0,0,0,1,0,0,0
-3.1,-5.0,87.0,36.0,22.0,24.1,99.55,-9.0,14.0,0.9659258262890684,-0.1372787721132651,2013,0,0,1,0,0,0,0,0,0
-4.0,-6.0,86.0,35.0,17.0,24.1,99.84,-10.0,3.0,0.4999999999999999,-0.1372787721132651,2013,0,0,1,0,0,0,0,0,0
-4.0,-6.5,83.0,36.0,12.0,19.3,99.89,-9.0,2.0,1.2246467991473532e-16,-0.1372787721132651,2013,1,0,0,0,0,0,0,0,0
-3.9,-6.4,83.0,36.0,15.0,24.1,99.9,-9.0,1.0,-0.2588190451025208,-0.1372787721132651,2013,1,0,0,0,0,0,0,0,0
-3.4,-5.7,84.0,31.0,12.0,6.4,99.97,-8.0,1.0,-0.4999999999999997,-0.1372787721132651,2013,1,0,0,0,0,0,0,0,0
-2.9,-5.2,84.0,30.0,17.0,24.1,100.06,-8.0,1.0,-0.7071067811865471,-0.1372787721132651,2013,1,0,0,0,0,0,0,0,0
-3.3,-7.3,74.0,28.0,17.0,24.1,100.15,-9.0,1.0,-0.8660254037844385,-0.1372787721132651,2013,0,1,0,0,0,0,0,0,0
-5.0,-8.6,76.0,28.0,9.0,24.1,100.32,-9.0,3.0,-0.9659258262890684,-0.1372787721132651,2013,0,0,1,0,0,0,0,0,0
-5.0,-8.8,75.0,31.0,12.0,24.1,100.36,-10.0,3.0,-0.5000000000000004,-0.1372787721132651,2013,0,0,1,0,0,0,0,0,0
-8.1,-10.8,81.0,1.0,10.0,24.1,100.32,-13.0,3.0,0.2588190451025207,-0.1202080448993527,2013,0,0,1,0,0,0,0,0,0
-8.5,-10.7,84.0,2.0,11.0,24.1,100.3,-14.0,3.0,0.8660254037844386,-0.1202080448993527,2013,0,0,1,0,0,0,0,0,0
-11.1,-13.6,82.0,36.0,17.0,3.6,100.34,-19.0,2.0,1.0,-0.1202080448993527,2013,1,0,0,0,0,0,0,0,0
-11.6,-14.1,82.0,36.0,19.0,3.6,100.35,-20.0,1.0,0.9659258262890684,-0.1202080448993527,2013,1,0,0,0,0,0,0,0,0
-12.0,-14.8,80.0,36.0,22.0,9.7,100.41,-21.0,1.0,0.8660254037844387,-0.1202080448993527,2013,1,0,0,0,0,0,0,0,0
-12.2,-16.4,71.0,35.0,24.0,24.1,100.54,-21.0,2.0,0.4999999999999999,-0.1202080448993527,2013,0,1,0,0,0,0,0,0,0
-10.9,-15.5,69.0,33.0,27.0,24.1,100.51,-20.0,3.0,-0.2588190451025208,-0.1202080448993527,2013,0,1,0,0,0,0,0,0,0
-9.9,-15.1,66.0,32.0,26.0,24.1,100.72,-19.0,3.0,-0.8660254037844385,-0.1202080448993527,2013,0,1,0,0,0,0,0,0,0
-10.9,-16.3,65.0,31.0,26.0,24.1,100.82,-20.0,1.0,-0.9659258262890684,-0.1202080448993527,2013,1,0,0,0,0,0,0,0,0
-11.8,-16.6,68.0,29.0,21.0,24.1,100.97,-20.0,2.0,-0.9659258262890684,-0.1202080448993527,2013,0,1,0,0,0,0,0,0,0
-14.2,-17.2,78.0,35.0,18.0,24.1,101.15,-23.0,3.0,-0.5000000000000004,-0.1202080448993527,2013,0,1,0,0,0,0,0,0,0
-15.8,-18.5,80.0,2.0,9.0,24.1,101.13,-22.0,3.0,0.2588190451025207,-0.1031016974474354,2013,0,1,0,0,0,0,0,0,0
-16.8,-19.6,79.0,32.0,9.0,24.1,101.2,-23.0,3.0,0.8660254037844386,-0.1031016974474354,2013,0,1,0,0,0,0,0,0,0
-16.4,-19.1,80.0,3.0,7.0,24.1,101.18,-21.0,2.0,1.0,-0.1031016974474354,2013,1,0,0,0,0,0,0,0,0
-15.0,-17.4,82.0,4.0,6.0,24.1,101.14,-19.0,1.0,0.9659258262890684,-0.1031016974474354,2013,1,0,0,0,0,0,0,0,0
-10.0,-12.1,85.0,10.0,5.0,9.7,100.88,-13.0,5.0,1.2246467991473532e-16,-0.1031016974474354,2013,1,0,0,0,0,0,0,0,0
-8.3,-10.5,84.0,14.0,12.0,4.0,100.74,-14.0,1.0,-0.2588190451025208,-0.1031016974474354,2013,1,0,0,0,0,0,0,0,0
-7.0,-8.8,87.0,16.0,10.0,1.2,100.64,-12.0,1.0,-0.4999999999999997,-0.1031016974474354,2013,1,0,0,0,0,0,0,0,0
-6.3,-7.8,89.0,15.0,14.0,1.6,100.54,-12.0,1.0,-0.7071067811865471,-0.1031016974474354,2013,1,0,0,0,0,0,0,0,0
-6.0,-7.5,89.0,16.0,15.0,4.0,100.47,-12.0,1.0,-0.8660254037844385,-0.1031016974474354,2013,1,0,0,0,0,0,0,0,0
-5.7,-7.8,85.0,16.0,17.0,4.8,100.42,-12.0,1.0,-0.9659258262890684,-0.1031016974474354,2013,1,0,0,0,0,0,0,0,0
-5.8,-7.8,86.0,15.0,15.0,6.4,100.35,-12.0,1.0,-1.0,-0.1031016974474354,2013,1,0,0,0,0,0,0,0,0
-5.5,-8.6,79.0,16.0,11.0,9.7,100.31,-10.0,1.0,-0.9659258262890684,-0.1031016974474354,2013,1,0,0,0,0,0,0,0,0
-4.9,-8.2,78.0,17.0,15.0,9.7,100.27,-10.0,1.0,-0.8660254037844386,-0.1031016974474354,2013,1,0,0,0,0,0,0,0,0
-4.7,-7.5,81.0,17.0,10.0,9.7,100.19,-9.0,1.0,-0.7071067811865477,-0.1031016974474354,2013,1,0,0,0,0,0,0,0,0
