Year,Month,Day,Time (LST),Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Dir (10s deg),Wind Spd (km/h),Visibility (km),Stn Press (kPa),Wind Chill,Weather,DateTime,dtHours,sinTime,sinDay,year,Blowing Snow,Clear,Cloudy,Drizzle,Fog,Freezing Drizzle,Freezing Fog,Freezing Rain,Haze,Heavy Rain,Heavy Rain Showers,Heavy Snow,Ice Pellets,Mainly Clear,Moderate Hail,Moderate Rain,Moderate Rain Showers,Moderate Snow,Mostly Cloudy,Rain,Rain Showers,Smoke,Snow,Snow Grains,Snow Pellets,Snow Showers,Thunderstorms
2013,11,30,01:00,-3.5,-10.4,59.0,13.0,12.0,24.1,101.72,-8.0,Clear,2013-11-30 01:00:00,3.0,0.25881904510252074,-0.5086709438521042,2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,11,30,04:00,-2.6,-11.2,52.0,14.0,16.0,24.1,101.56,-8.0,Mostly Cloudy,2013-11-30 04:00:00,3.0,0.8660254037844386,-0.5086709438521042,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013,11,30,07:00,-2.5,-8.2,65.0,15.0,17.0,24.1,101.34,-8.0,Mostly Cloudy,2013-11-30 07:00:00,3.0,0.9659258262890683,-0.5086709438521042,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013,11,30,10:00,-1.5,-6.3,70.0,16.0,19.0,24.1,101.08,-7.0,Mostly Cloudy,2013-11-30 10:00:00,3.0,0.49999999999999994,-0.5086709438521042,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013,11,30,13:00,-0.2,-4.8,71.0,16.0,18.0,24.1,100.63,-5.0,Mostly Cloudy,2013-11-30 13:00:00,3.0,-0.2588190451025208,-0.5086709438521042,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013,12,3,04:00,-2.9,-5.6,82.0,32.0,11.0,24.1,99.27,-7.0,Clear,2013-12-03 04:00:00,63.0,0.8660254037844386,-0.4635502709028512,2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,3,07:00,-2.6,-5.1,83.0,34.0,5.0,24.1,99.31,-5.0,Mainly Clear,2013-12-03 07:00:00,3.0,0.9659258262890683,-0.4635502709028512,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,6,07:00,-0.2,-6.4,63.0,28.0,26.0,24.1,99.92,-6.0,Cloudy,2013-12-06 07:00:00,72.0,0.9659258262890683,-0.41719360261231697,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,6,10:00,-0.1,-6.7,61.0,30.0,23.0,24.1,100.06,-6.0,Cloudy,2013-12-06 10:00:00,3.0,0.49999999999999994,-0.41719360261231697,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,6,13:00,-0.4,-8.4,55.0,30.0,20.0,24.1,100.14,-6.0,Cloudy,2013-12-06 13:00:00,3.0,-0.2588190451025208,-0.41719360261231697,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,6,16:00,-0.8,-8.1,58.0,30.0,16.0,24.1,100.12,-6.0,Cloudy,2013-12-06 16:00:00,3.0,-0.8660254037844385,-0.41719360261231697,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,6,19:00,-1.5,-8.3,60.0,30.0,21.0,24.1,100.23,-7.0,Cloudy,2013-12-06 19:00:00,3.0,-0.9659258262890684,-0.41719360261231697,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,6,22:00,-2.1,-9.1,59.0,31.0,21.0,24.1,100.3,-8.0,Cloudy,2013-12-06 22:00:00,3.0,-0.5000000000000004,-0.41719360261231697,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,7,01:00,-2.2,-9.2,59.0,29.0,19.0,24.1,100.43,-8.0,Mostly Cloudy,2013-12-07 01:00:00,3.0,0.25881904510252074,-0.4014879892059737,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013,12,7,04:00,-2.8,-9.1,62.0,31.0,18.0,24.1,100.51,-8.0,Cloudy,2013-12-07 04:00:00,3.0,0.8660254037844386,-0.4014879892059737,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,7,07:00,-4.5,-10.9,61.0,27.0,15.0,24.1,100.72,-10.0,Mostly Cloudy,2013-12-07 07:00:00,3.0,0.9659258262890683,-0.4014879892059737,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013,12,7,08:00,-3.6,-10.1,61.0,28.0,18.0,24.1,100.78,-9.0,Snow Showers,2013-12-07 08:00:00,1.0,0.8660254037844387,-0.4014879892059737,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,12,7,09:00,-3.3,-11.8,52.0,27.0,22.0,24.1,100.86,-10.0,Snow Showers,2013-12-07 09:00:00,1.0,0.7071067811865476,-0.4014879892059737,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,12,7,10:00,-3.2,-11.7,52.0,29.0,28.0,24.1,100.91,-10.0,Mostly Cloudy,2013-12-07 10:00:00,1.0,0.49999999999999994,-0.4014879892059737,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013,12,7,13:00,-2.4,-12.8,45.0,30.0,32.0,24.1,100.95,-10.0,Mostly Cloudy,2013-12-07 13:00:00,3.0,-0.2588190451025208,-0.4014879892059737,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013,12,7,14:00,-2.5,-12.4,47.0,29.0,27.0,24.1,100.97,-9.0,Snow Showers,2013-12-07 14:00:00,1.0,-0.4999999999999997,-0.4014879892059737,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,12,7,15:00,-2.8,-11.4,52.0,27.0,25.0,24.1,101.0,-10.0,Snow Showers,2013-12-07 15:00:00,1.0,-0.7071067811865471,-0.4014879892059737,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,12,7,16:00,-3.4,-12.4,50.0,29.0,26.0,24.1,101.06,-10.0,Mostly Cloudy,2013-12-07 16:00:00,1.0,-0.8660254037844385,-0.4014879892059737,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013,12,7,19:00,-4.8,-10.6,64.0,28.0,17.0,24.1,101.22,-11.0,Mostly Cloudy,2013-12-07 19:00:00,3.0,-0.9659258262890684,-0.4014879892059737,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013,12,7,22:00,-7.1,-11.3,72.0,26.0,14.0,24.1,101.29,-13.0,Mainly Clear,2013-12-07 22:00:00,3.0,-0.5000000000000004,-0.4014879892059737,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,8,01:00,-7.2,-11.3,73.0,25.0,18.0,24.1,101.29,-14.0,Clear,2013-12-08 01:00:00,3.0,0.25881904510252074,-0.38566340624360745,2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,8,04:00,-8.0,-11.5,76.0,24.0,13.0,24.1,101.31,-14.0,Clear,2013-12-08 04:00:00,3.0,0.8660254037844386,-0.38566340624360745,2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,8,07:00,-7.7,-11.7,73.0,29.0,9.0,24.1,101.35,-12.0,Mostly Cloudy,2013-12-08 07:00:00,3.0,0.9659258262890683,-0.38566340624360745,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013,12,8,10:00,-5.9,-11.7,64.0,32.0,9.0,24.1,101.32,-10.0,Mostly Cloudy,2013-12-08 10:00:00,3.0,0.49999999999999994,-0.38566340624360745,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013,12,8,13:00,-3.5,-12.8,49.0,14.0,4.0,24.1,101.1,-5.0,Mostly Cloudy,2013-12-08 13:00:00,3.0,-0.2588190451025208,-0.38566340624360745,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013,12,8,16:00,-3.5,-10.6,58.0,9.0,13.0,24.1,100.91,-8.0,Cloudy,2013-12-08 16:00:00,3.0,-0.8660254037844385,-0.38566340624360745,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,8,19:00,-2.3,-10.4,54.0,10.0,23.0,24.1,100.62,-9.0,Cloudy,2013-12-08 19:00:00,3.0,-0.9659258262890684,-0.38566340624360745,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,8,21:00,-1.2,-9.9,52.0,12.0,24.0,19.3,100.42,-7.0,Snow Showers,2013-12-08 21:00:00,2.0,-0.7071067811865477,-0.38566340624360745,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,12,8,22:00,-1.7,-9.4,56.0,10.0,26.0,24.1,100.23,-8.0,Cloudy,2013-12-08 22:00:00,1.0,-0.5000000000000004,-0.38566340624360745,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,8,23:00,-1.8,-7.1,67.0,12.0,20.0,19.3,100.15,-8.0,Snow Showers,2013-12-08 23:00:00,1.0,-0.25881904510252157,-0.38566340624360745,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,12,9,01:00,-1.6,-5.6,74.0,13.0,20.0,24.1,99.79,-7.0,Cloudy,2013-12-09 01:00:00,2.0,0.25881904510252074,-0.3697245428906732,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,9,02:00,-2.6,-3.9,91.0,11.0,21.0,4.0,99.62,-9.0,Snow,2013-12-09 02:00:00,1.0,0.49999999999999994,-0.3697245428906732,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013,12,9,03:00,-2.3,-3.3,93.0,11.0,15.0,3.2,99.43,-7.0,Snow,2013-12-09 03:00:00,1.0,0.7071067811865476,-0.3697245428906732,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013,12,9,04:00,-1.8,-3.4,89.0,12.0,24.0,6.4,99.2,-8.0,Snow,2013-12-09 04:00:00,1.0,0.8660254037844386,-0.3697245428906732,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013,12,9,05:00,-1.6,-2.4,94.0,13.0,13.0,4.0,99.17,-6.0,Snow,2013-12-09 05:00:00,1.0,0.9659258262890683,-0.3697245428906732,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013,12,9,06:00,-1.4,-2.2,94.0,14.0,12.0,3.2,99.06,-5.0,Snow,2013-12-09 06:00:00,1.0,1.0,-0.3697245428906732,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013,12,9,07:00,-1.2,-1.9,95.0,14.0,12.0,2.4,98.95,-5.0,Snow,2013-12-09 07:00:00,1.0,0.9659258262890683,-0.3697245428906732,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013,12,9,08:00,-0.6,-1.2,96.0,16.0,10.0,4.0,98.92,-4.0,Snow,2013-12-09 08:00:00,1.0,0.8660254037844387,-0.3697245428906732,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013,12,9,13:00,0.0,-3.4,78.0,25.0,37.0,24.1,98.98,-7.0,Cloudy,2013-12-09 13:00:00,5.0,-0.2588190451025208,-0.3697245428906732,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,9,16:00,-0.4,-5.0,71.0,25.0,48.0,24.1,99.05,-9.0,Cloudy,2013-12-09 16:00:00,3.0,-0.8660254037844385,-0.3697245428906732,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,9,19:00,-1.2,-6.0,70.0,24.0,43.0,24.1,99.26,-9.0,Cloudy,2013-12-09 19:00:00,3.0,-0.9659258262890684,-0.3697245428906732,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,9,22:00,-2.5,-7.6,68.0,24.0,27.0,24.1,99.35,-9.0,Cloudy,2013-12-09 22:00:00,3.0,-0.5000000000000004,-0.3697245428906732,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,10,01:00,-4.3,-9.7,66.0,25.0,32.0,24.1,99.37,-12.0,Cloudy,2013-12-10 01:00:00,3.0,0.25881904510252074,-0.3536761221763721,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,10,02:00,-4.8,-9.8,68.0,25.0,29.0,24.1,99.41,-13.0,Snow,2013-12-10 02:00:00,1.0,0.49999999999999994,-0.3536761221763721,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013,12,10,03:00,-5.4,-8.2,81.0,27.0,23.0,9.7,99.51,-13.0,Snow,2013-12-10 03:00:00,1.0,0.7071067811865476,-0.3536761221763721,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013,12,10,04:00,-6.1,-13.1,58.0,26.0,31.0,24.1,99.56,-15.0,Cloudy,2013-12-10 04:00:00,1.0,0.8660254037844386,-0.3536761221763721,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,10,07:00,-8.9,-14.9,62.0,28.0,21.0,24.1,99.54,-17.0,Mostly Cloudy,2013-12-10 07:00:00,3.0,0.9659258262890683,-0.3536761221763721,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013,12,10,10:00,-8.5,-13.8,66.0,26.0,21.0,24.1,99.52,-16.0,Mostly Cloudy,2013-12-10 10:00:00,3.0,0.49999999999999994,-0.3536761221763721,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013,12,10,13:00,-7.2,-14.6,56.0,27.0,19.0,24.1,99.3,-14.0,Mostly Cloudy,2013-12-10 13:00:00,3.0,-0.2588190451025208,-0.3536761221763721,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013,12,10,16:00,-6.8,-14.2,56.0,25.0,19.0,24.1,99.19,-14.0,Cloudy,2013-12-10 16:00:00,3.0,-0.8660254037844385,-0.3536761221763721,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,10,19:00,-7.6,-13.3,64.0,25.0,24.0,24.1,99.32,-16.0,Clear,2013-12-10 19:00:00,3.0,-0.9659258262890684,-0.3536761221763721,2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,10,22:00,-7.5,-10.4,80.0,24.0,23.0,24.1,99.45,-15.0,Mainly Clear,2013-12-10 22:00:00,3.0,-0.5000000000000004,-0.3536761221763721,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,10,23:00,-6.4,-10.0,76.0,25.0,23.0,24.1,99.53,-14.0,Snow Showers,2013-12-10 23:00:00,1.0,-0.25881904510252157,-0.3536761221763721,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,12,11,01:00,-6.2,-11.2,68.0,26.0,32.0,24.1,99.69,-15.0,Mostly Cloudy,2013-12-11 01:00:00,2.0,0.25881904510252074,-0.33752289959411347,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013,12,11,04:00,-6.9,-12.8,63.0,25.0,28.0,24.1,99.86,-15.0,Mostly Cloudy,2013-12-11 04:00:00,3.0,0.8660254037844386,-0.33752289959411347,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013,12,11,07:00,-6.7,-12.4,64.0,25.0,39.0,24.1,99.99,-16.0,Mostly Cloudy,2013-12-11 07:00:00,3.0,0.9659258262890683,-0.33752289959411347,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013,12,11,08:00,-7.0,-11.1,73.0,25.0,24.0,19.3,99.99,-15.0,Snow Showers,2013-12-11 08:00:00,1.0,0.8660254037844387,-0.33752289959411347,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,12,11,10:00,-5.9,-9.6,75.0,25.0,31.0,16.1,100.11,-14.0,Snow Showers,2013-12-11 10:00:00,2.0,0.49999999999999994,-0.33752289959411347,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,12,11,11:00,-5.1,-10.1,68.0,28.0,33.0,16.1,100.07,-13.0,Snow Showers,2013-12-11 11:00:00,1.0,0.258819045102521,-0.33752289959411347,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,12,11,13:00,-5.6,-12.2,60.0,27.0,43.0,24.1,100.01,-15.0,Cloudy,2013-12-11 13:00:00,2.0,-0.2588190451025208,-0.33752289959411347,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,11,16:00,-6.6,-14.5,54.0,27.0,26.0,24.1,100.08,-15.0,Mainly Clear,2013-12-11 16:00:00,3.0,-0.8660254037844385,-0.33752289959411347,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,11,19:00,-9.0,-14.1,67.0,26.0,24.0,24.1,100.27,-17.0,Mainly Clear,2013-12-11 19:00:00,3.0,-0.9659258262890684,-0.33752289959411347,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,11,22:00,-10.5,-13.6,78.0,25.0,21.0,24.1,100.36,-19.0,Mainly Clear,2013-12-11 22:00:00,3.0,-0.5000000000000004,-0.33752289959411347,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,12,01:00,-10.6,-13.6,79.0,26.0,5.0,24.1,100.45,-14.0,Mainly Clear,2013-12-12 01:00:00,3.0,0.25881904510252074,-0.32126966169236515,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,12,04:00,-11.5,-14.1,81.0,26.0,13.0,24.1,100.47,-18.0,Clear,2013-12-12 04:00:00,3.0,0.8660254037844386,-0.32126966169236515,2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,12,07:00,-11.5,-15.1,75.0,25.0,26.0,24.1,100.48,-21.0,Mainly Clear,2013-12-12 07:00:00,3.0,0.9659258262890683,-0.32126966169236515,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,12,10:00,-10.6,-15.2,69.0,24.0,24.0,24.1,100.46,-19.0,Mostly Cloudy,2013-12-12 10:00:00,3.0,0.49999999999999994,-0.32126966169236515,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013,12,12,13:00,-8.0,-14.9,58.0,26.0,31.0,24.1,100.15,-17.0,Mostly Cloudy,2013-12-12 13:00:00,3.0,-0.2588190451025208,-0.32126966169236515,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013,12,12,16:00,-8.7,-15.6,58.0,24.0,29.0,24.1,99.95,-18.0,Clear,2013-12-12 16:00:00,3.0,-0.8660254037844385,-0.32126966169236515,2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,12,19:00,-8.9,-13.4,70.0,24.0,29.0,19.3,99.75,-18.0,Snow Showers,2013-12-12 19:00:00,3.0,-0.9659258262890684,-0.32126966169236515,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,12,12,20:00,-8.7,-14.2,65.0,24.0,32.0,19.3,99.73,-18.0,Snow Showers,2013-12-12 20:00:00,1.0,-0.8660254037844386,-0.32126966169236515,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,12,12,22:00,-8.9,-13.8,68.0,23.0,33.0,24.1,99.62,-18.0,Cloudy,2013-12-12 22:00:00,2.0,-0.5000000000000004,-0.32126966169236515,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,13,01:00,-7.4,-11.4,73.0,24.0,29.0,24.1,99.57,-16.0,Cloudy,2013-12-13 01:00:00,3.0,0.25881904510252074,-0.3049212246562894,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,13,03:00,-7.4,-10.8,77.0,24.0,35.0,16.1,99.56,-17.0,Snow Showers,2013-12-13 03:00:00,2.0,0.7071067811865476,-0.3049212246562894,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,12,13,04:00,-7.0,-10.5,76.0,24.0,34.0,16.1,99.53,-16.0,Snow Showers,2013-12-13 04:00:00,1.0,0.8660254037844386,-0.3049212246562894,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,12,13,05:00,-6.4,-9.8,77.0,24.0,33.0,16.1,99.52,-15.0,Snow Showers,2013-12-13 05:00:00,1.0,0.9659258262890683,-0.3049212246562894,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,12,13,06:00,-6.3,-8.4,85.0,25.0,26.0,16.1,99.58,-14.0,Snow Showers,2013-12-13 06:00:00,1.0,1.0,-0.3049212246562894,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,12,13,07:00,-5.9,-8.0,85.0,25.0,18.0,14.5,99.62,-12.0,Snow Showers,2013-12-13 07:00:00,1.0,0.9659258262890683,-0.3049212246562894,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,12,13,09:00,-8.2,-10.8,82.0,36.0,31.0,1.6,99.87,-17.0,Snow Showers,2013-12-13 09:00:00,2.0,0.7071067811865476,-0.3049212246562894,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,12,13,10:00,-9.2,-12.2,79.0,35.0,22.0,4.8,100.05,-17.0,Snow Showers,2013-12-13 10:00:00,1.0,0.49999999999999994,-0.3049212246562894,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,12,13,13:00,-8.5,-16.0,55.0,34.0,21.0,24.1,100.14,-16.0,Mostly Cloudy,2013-12-13 13:00:00,3.0,-0.2588190451025208,-0.3049212246562894,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013,12,13,16:00,-10.1,-17.1,57.0,36.0,17.0,24.1,100.39,-17.0,Mostly Cloudy,2013-12-13 16:00:00,3.0,-0.8660254037844385,-0.3049212246562894,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013,12,13,19:00,-11.3,-17.8,59.0,36.0,17.0,24.1,100.6,-19.0,Mostly Cloudy,2013-12-13 19:00:00,3.0,-0.9659258262890684,-0.3049212246562894,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013,12,13,22:00,-12.1,-18.2,61.0,1.0,23.0,24.1,100.77,-21.0,Mostly Cloudy,2013-12-13 22:00:00,3.0,-0.5000000000000004,-0.3049212246562894,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013,12,14,01:00,-12.7,-18.4,63.0,7.0,12.0,24.1,100.91,-19.0,Mostly Cloudy,2013-12-14 01:00:00,3.0,0.25881904510252074,-0.2884824328806098,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013,12,14,04:00,-13.4,-19.6,60.0,1.0,15.0,24.1,100.91,-21.0,Cloudy,2013-12-14 04:00:00,3.0,0.8660254037844386,-0.2884824328806098,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,14,06:00,-13.6,-18.3,68.0,5.0,15.0,16.1,100.83,-21.0,Snow,2013-12-14 06:00:00,2.0,1.0,-0.2884824328806098,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013,12,14,07:00,-14.1,-17.9,73.0,5.0,17.0,4.8,100.86,-22.0,Snow,2013-12-14 07:00:00,1.0,0.9659258262890683,-0.2884824328806098,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
